path,file_type,size_bytes,modified_time_utc,git_status,sha256,current_code_import,config_reference,run_ps1_runtime_dependency,test_reference,subprocess_or_command_reference,referenced_by,duplicate_group_size,category,recoverable,preservation_reason,recommended_action,risk_level,requires_user_approval
.gitignore,no_extension,188,2026-07-28T21:59:28.441518+00:00,tracked,dbd33f8193b774b82ea22b2cb86e07474155288932b71ddfd18324265a875db7,False,False,False,False,False,,1,KEEP_REPRODUCIBILITY,yes_from_source_control,repository configuration or tracked sample input,keep pending explicit sample ownership review,low,False
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_int32_vsx.h,h,12041,2026-07-21T12:52:36.437019+00:00,ignored,02bf9a74ad901eb601be78e13b5b891054c44df28795fdd7f456bd4b8de4c9ec,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_int64_vsx.h,h,10264,2026-07-21T12:52:36.438019+00:00,ignored,b5a6daeba76a4b3b563ab8253899b4ddfd66b848fedbb0f14b6391a059be22cf,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_mask_vsx.h,h,2054,2026-07-21T12:52:36.438019+00:00,ignored,3761ee131e8a63c01270090d538b4002aadd5cf853b7c58d7ab08b023564f00f,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_qint32_vsx.h,h,10625,2026-07-21T12:52:36.438019+00:00,ignored,5b130cfdf337207c2f460fc4c848d39f2be7dee7f8a89477fc8db52a72a5f314,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_qint8_vsx.h,h,18189,2026-07-21T12:52:36.438019+00:00,ignored,d72f5d00c31bd5e42494575ea9fc3a2b199ed6437898e94a4572268c5b39e0ea,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vec256_quint8_vsx.h,h,18907,2026-07-21T12:52:36.439221+00:00,ignored,d363ab566125bd54067a5b57538cf26d25cf7fa4c230dd8612bc3dacb670e34c,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/vsx/vsx_helpers.h,h,23337,2026-07-21T12:52:36.439221+00:00,ignored,93ae038a41628e8e6ec92cd81175f0b39e09b74bf408ddb512aea809537d82ea,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec256/zarch/vec256_zarch.h,h,105257,2026-07-21T12:52:36.440274+00:00,ignored,9e7cbe3ece5dd49d4f1cdd722c8a7b15c4ae857b1562315ca5036cfb307420ab,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512.h,h,11804,2026-07-21T12:52:36.441274+00:00,ignored,4d55cf6d21e5b28bcc644b6d0209cc60dbaf15d5737fdfc84de739ff03665510,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_bfloat16.h,h,68692,2026-07-21T12:52:36.441274+00:00,ignored,584d955babc9ec53bfd53c74e1488739e3db402b13aee0462a95d778655a09e2,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_complex_double.h,h,24968,2026-07-21T12:52:36.442502+00:00,ignored,427b7788577bdf214ba330b9069d10d9a39474f0d9a74586af241fb96b60f691,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_complex_float.h,h,46029,2026-07-21T12:52:36.442502+00:00,ignored,879b570e616f66cb95d5ba2b4999b869cba94abc9d23d78dae0b7fb6aa1cd7e8,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_convert.h,h,10555,2026-07-21T12:52:36.443508+00:00,ignored,ac5744c87d91350db614ac93a6b7f6dcf6dd005887b0171991add2b67716ed5a,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_double.h,h,17933,2026-07-21T12:52:36.443508+00:00,ignored,5e08be33de8b06aaf061606c52fd5c6c6ee8dd56e154f815651fa4611786359c,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_float.h,h,31317,2026-07-21T12:52:36.443508+00:00,ignored,e399e5243d8183f85fb3278638193d6fa4f5cc05b2059983aeb628c95d30ff92,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_float8.h,h,24608,2026-07-21T12:52:36.443508+00:00,ignored,e7494d05a1d7f3f5617d8c005380943def1d338dfd2b0dccfa9ca607ad06dbe1,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_int.h,h,61334,2026-07-21T12:52:36.445013+00:00,ignored,3a87e59f9f732f715b3d43a726252c9d313177051f873517217b23a6c142563a,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_mask.h,h,12947,2026-07-21T12:52:36.445013+00:00,ignored,b118752ea5d345717eddf4d1f77c80f2b3bee4ced65a6da92ff189855e40ab09,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec512/vec512_qint.h,h,53256,2026-07-21T12:52:36.446026+00:00,ignored,a521b6d8166ecfd08a34f25411c67376e542511a457598d02843be935e93aabd,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_base.h,h,51005,2026-07-21T12:52:36.416263+00:00,ignored,f9e9a05b6cbee9649fbcdfda1e5610022729b86380edd678f047158e2d88b006,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_convert.h,h,2627,2026-07-21T12:52:36.416263+00:00,ignored,884e7a90e60825b69cba8ebcc935ef8e099b60eb997409d928984d223ead0782,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_half.h,h,3871,2026-07-21T12:52:36.417516+00:00,ignored,0eaeeadf377e7e8730df7f033334e88271f34c1d9e76d4cc0f1e6372b6276df3,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_mask.h,h,10902,2026-07-21T12:52:36.417516+00:00,ignored,de954ebd75ff705bda1db5f79756fbe655998e98b0d259a49d0933e8c7ce7d00,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_n.h,h,14222,2026-07-21T12:52:36.418651+00:00,ignored,f43db342a9332e245fcf90b6acd7b000ee3760658881ea2d857b9be6bd241a8b,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vec/vec_quant.h,h,9149,2026-07-21T12:52:36.418651+00:00,ignored,6a5098a888974e4f988123d0c56643431a9e3504fddc80b27f1580778c198582,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cpu/vml.h,h,6502,2026-07-21T12:52:36.413682+00:00,ignored,9cde364ac16b476aa82dbf86fb010ac7e8ca987385cd664a162537e189d710c2,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/CPUApplyUtils.h,h,11228,2026-07-21T12:52:36.307442+00:00,ignored,a05fef733afc73891beee904923f2ca776121979ab39388600012720483c67a3,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/CPUFixedAllocator.h,h,1174,2026-07-21T12:52:36.307442+00:00,ignored,5ca4debb6b756bb898df5e52060a0a9bbeb9f832c7ca8eba84a1a2393599a4e3,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/CPUFunctions.h,h,2242,2026-07-21T12:52:36.307442+00:00,ignored,9b8fe984b254c2deeb700bcfc1b5ce1a6c7805ac1968de3e251f44acbb5f0289,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/CPUFunctions_inl.h,h,28192,2026-07-21T12:52:36.308442+00:00,ignored,8eca8ed06f80e1e986c52cea64048d3dd6e4d60786bc04a0abd605f4a8a59974,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/CPUGeneratorImpl.h,h,1835,2026-07-21T12:52:36.309442+00:00,ignored,27c6d432614fbee2680a16fd4a786627a7610ccb9648b2737376dbebc4dad1d2,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/ApplyGridUtils.cuh,cuh,1615,2026-07-21T12:52:36.446026+00:00,ignored,d0e271b42b75bb815725e66594bab7ee6ca90aed97dc141efd0e3048d7df732f,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/AsmUtils.cuh,cuh,3802,2026-07-21T12:52:36.447027+00:00,ignored,5c3c37a45107dd584f42165431b1b050f63e3293df4dea7f7dcfe0f9547d4f88,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/ATenCUDAGeneral.h,h,458,2026-07-21T12:52:36.446026+00:00,ignored,aa14d0edd9d6d3523dca537df6fa554e2a81780218ab23aae5207639f98bcf48,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/Atomic.cuh,cuh,28055,2026-07-21T12:52:36.447027+00:00,ignored,8c9acc4cb23b2c7994575f49d3db1012b3212cd1717bb891887a2236a0216c10,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CachingHostAllocator.h,h,3359,2026-07-21T12:52:36.453319+00:00,ignored,b3b060a4fe90dfca1266128077faf045840aaa0fd5dc3d05e0aea642f59698b4,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/cub-RadixSortPairs.cuh,cuh,2538,2026-07-21T12:52:36.459184+00:00,ignored,4418d61ec65f6fa1f477d7977f644e7664fcd6864ecaf5113e24b94eb9286fc0,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/cub.cuh,cuh,22065,2026-07-21T12:52:36.459184+00:00,ignored,119111a5c176bf1ed45e0504bc7ac3b1c456b75823ade6d487a5b7bbf96e67cc,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/cub.h,h,4114,2026-07-21T12:52:36.460367+00:00,ignored,0b4329fb96f56a0f581ddc1fc2de239f7f14b4cb20d6fa9a6e0e2c342f42832f,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/cub_definitions.cuh,cuh,1107,2026-07-21T12:52:36.460367+00:00,ignored,137a99a91ce618154d0d03c8612835f6b15580793056099528cb73912c8d75cf,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAApplyUtils.cuh,cuh,21132,2026-07-21T12:52:36.448027+00:00,ignored,8a6e7f63de90f07eac254cd254254d87a20b590b6f0f54e73d1bd3848f1fa256,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDABlas.h,h,15911,2026-07-21T12:52:36.448027+00:00,ignored,c8eba98b50b8f1290df4f2c629b29a6a3023e6a43d7151d578e67378ba535505,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAContext.h,h,506,2026-07-21T12:52:36.448027+00:00,ignored,51591fe6d68e77d0e7fc1bbc2379a223a04f4b9f923f4fd6055f04957d522b84,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAContextLight.h,h,3524,2026-07-21T12:52:36.449304+00:00,ignored,7118c8e9528714b725ae275ce4ebef776fcbac37bb319e784b5d9efd9a67e5d7,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDADataType.h,h,3196,2026-07-21T12:52:36.449304+00:00,ignored,97313a6cf14ed498d52868d96f7b091542195c68d7e847fcb1f9868f84d59641,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDADevice.h,h,814,2026-07-21T12:52:36.449304+00:00,ignored,66c0bb8294ea3f0cad59eb642f2b97bd254a93525912bbf5d8442177f1690d9a,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAEvent.h,h,452,2026-07-21T12:52:36.450311+00:00,ignored,6a8f8b759c71b51936f749a24abfd9a53ea1ce7cf81b42e0df7a56229a5f9090,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAGeneratorImpl.h,h,6515,2026-07-21T12:52:36.450311+00:00,ignored,145ec7cb0faa263d8006a471a15e895b641c00d9b4ea93b4f33497a5936ae63b,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAGraph.h,h,3794,2026-07-21T12:52:36.450311+00:00,ignored,53df5de617cd4c796f2945dffc28c4bf98244bcac5d2f99483f3c2220723ec30,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAGraphsUtils.cuh,cuh,2213,2026-07-21T12:52:36.451314+00:00,ignored,ee1050b2c657ddf716cb4d890f9746f8218ec7658aabb480f7d0df907c813fa3,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAGreenContext.h,h,1492,2026-07-21T12:52:36.451314+00:00,ignored,67c01138f101e51b0486e7afe42d63caa51e77e5529c80484349f80c425eea43,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAScaledBlas.h,h,5758,2026-07-21T12:52:36.451314+00:00,ignored,97650edec6aa3f44fb8b5f039aad5465b3612d1128e1e427543809df1a0f2959,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDASparse.h,h,1064,2026-07-21T12:52:36.452317+00:00,ignored,9120e8a7faf6cf7dc14dd12496cc982af13edd23cec924a786cca9eafb13bef0,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDASparseBlas.h,h,13268,2026-07-21T12:52:36.452317+00:00,ignored,ef5deaa7235f62f805b72e606eb4a000258c0b8a2c0ae0d7e7206688c037f6eb,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDASparseDescriptors.h,h,8289,2026-07-21T12:52:36.452317+00:00,ignored,3932a63321a2208a8565fed5e1f6fbd4f15c0d2f90a5f76dde5b4ead8294d174,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDATensorMethods.cuh,cuh,544,2026-07-21T12:52:36.453319+00:00,ignored,4db10ca306aca9c0e3cf25f2f14d1a23687bd229e956050c2497d004a0ccbc77,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/CUDAUtils.h,h,695,2026-07-21T12:52:36.453319+00:00,ignored,5decc2b334aa2c276d823ad4fcdea10211bbed4152d0bdc7529f69c3673659d0,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/BLASConstants.h,h,476,2026-07-21T12:52:36.462367+00:00,ignored,39670be563dc0903e1f215ee8d6a7490264958aaecf553ec3bb2fe65b3374df7,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/CUDAHooks.h,h,3422,2026-07-21T12:52:36.463440+00:00,ignored,9a7b931eba04b52b6b966831ad01c1ec72c8911f593fff6ed87853e8bdf34b3e,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/DeviceThreadHandles.h,h,7425,2026-07-21T12:52:36.463440+00:00,ignored,f1df997d1fe7c98a239007f6a2ff0ea9ae4ca6becd0cfe55cc4464fb6752f497,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/IndexUtils.cuh,cuh,1162,2026-07-21T12:52:36.463440+00:00,ignored,2a4349a711319dbc2ff73d349d1e12d920c29db16a8961ae81693e7f5147811d,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/IntegerDivider.cuh,cuh,4402,2026-07-21T12:52:36.464946+00:00,ignored,4369d523e74ca8475ad676332922927ef06b49362f5dde762cd47f0f304c26e5,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/KernelUtils.h,h,1831,2026-07-21T12:52:36.464946+00:00,ignored,6fbe84aa746d90f1de8cddb63ac79b6238dc19bb96a14fba409ed288ac1c3306,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/LazyNVRTC.h,h,490,2026-07-21T12:52:36.465975+00:00,ignored,1609641602f1f90a88c044eb40094bbcc4c732942930389fda5c31313b55887e,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/OffsetCalculator.cuh,cuh,5253,2026-07-21T12:52:36.465975+00:00,ignored,87acc41359acdd5aa9d8530bd64c2302924a42722cf1689693cb17befcf86bed,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/PhiloxCudaStateRaw.cuh,cuh,1660,2026-07-21T12:52:36.465975+00:00,ignored,a668941803c62f6621d5d3112b4b980eba3fef4fdff436a327805bab2f709fd1,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/TensorInfo.cuh,cuh,3615,2026-07-21T12:52:36.467300+00:00,ignored,0ec76e8690509f333936eb0d5d65a131dc11a1dd2f8842b8df0ad9bde2e45101,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/detail/UnpackRaw.cuh,cuh,2032,2026-07-21T12:52:36.467300+00:00,ignored,b8af6dad17090d9717822e60a4cec7bded46196e0282074c6497f83606f5a3be,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/DeviceUtils.cuh,cuh,3636,2026-07-21T12:52:36.454319+00:00,ignored,1d9ef25aadcfca5b9b4650489a90c57c79efca12ab6d8037114183ef47e84e23,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/EmptyTensor.h,h,1509,2026-07-21T12:52:36.454824+00:00,ignored,0bd84e2138ed0706fb40cb7a7361b14370d68b99627c6b1d7f81d056cf178dd9,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/Exceptions.h,h,13077,2026-07-21T12:52:36.454824+00:00,ignored,18e665a412673a818b5b2e4a3e0f75cc917fea0d697393cd9200e83ed7aea711,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/jiterator.h,h,1259,2026-07-21T12:52:36.461367+00:00,ignored,dc799dc5103a2b74aa1f7c749d339b3191c8b17e033d3ac69b5f5c3599914929,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/jiterator_impl.h,h,7610,2026-07-21T12:52:36.461367+00:00,ignored,8f0caaef0a2940736530bb7acf5bedaa80f2af3fb18bb9d35532de69d8f06d5f,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/llvm_jit_strings.h,h,701,2026-07-21T12:52:36.462367+00:00,ignored,6de221e5de4aa08951f392bc45e19abe90b74fda827cd8192aef93ec80f5fed3,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/MemPool.h,h,1590,2026-07-21T12:52:36.455834+00:00,ignored,e7d8a64fc21be246f2f7bc3217daa7e5a698b1a74526187d83b421dd25c65db8,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/cuda/NumericLimits.cuh,cuh,1648,2026-07-21T12:52:36.455834+00:00,ignored,9d715ae3dad6df364f6463955ba7c2821a70110a2e4efff14b761574dcd6f7ed,False,False,False,False,False,,1,SAFE_DELETE_CANDIDATE,yes,local virtual environment; reproducible from setup/requirements,optionally recreate after approval,medium,True
