path,category,size_bytes,git_status,referenced_by,reason,recoverable,recommended_action,risk_level,requires_user_approval
.gitignore,KEEP_REPRODUCIBILITY,188,tracked,,repository configuration or tracked sample input,yes_from_source_control,keep pending explicit sample ownership review,low,False
.venv/Lib/site-packages/torch/include/ATen/ops/_backward_native.h,SAFE_DELETE_CANDIDATE,901,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_backward_ops.h,SAFE_DELETE_CANDIDATE,1652,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index.h,SAFE_DELETE_CANDIDATE,1545,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_backward.h,SAFE_DELETE_CANDIDATE,1813,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_backward_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1498,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_backward_native.h,SAFE_DELETE_CANDIDATE,1208,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_backward_ops.h,SAFE_DELETE_CANDIDATE,2707,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1367,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_native.h,SAFE_DELETE_CANDIDATE,1077,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_impl_index_ops.h,SAFE_DELETE_CANDIDATE,2301,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_no_update.h,SAFE_DELETE_CANDIDATE,3108,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_no_update_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,2164,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_no_update_native.h,SAFE_DELETE_CANDIDATE,1453,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_no_update_ops.h,SAFE_DELETE_CANDIDATE,3900,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update.h,SAFE_DELETE_CANDIDATE,3797,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1324,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,2016,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,2018,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update_native.h,SAFE_DELETE_CANDIDATE,2703,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_batch_norm_with_update_ops.h,SAFE_DELETE_CANDIDATE,5158,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Byte.h,SAFE_DELETE_CANDIDATE,1007,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Byte_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1075,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Byte_native.h,SAFE_DELETE_CANDIDATE,785,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Byte_ops.h,SAFE_DELETE_CANDIDATE,1326,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Char.h,SAFE_DELETE_CANDIDATE,1007,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Char_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1075,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Char_native.h,SAFE_DELETE_CANDIDATE,785,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Char_ops.h,SAFE_DELETE_CANDIDATE,1326,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Double.h,SAFE_DELETE_CANDIDATE,1015,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Double_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1077,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Double_native.h,SAFE_DELETE_CANDIDATE,787,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Double_ops.h,SAFE_DELETE_CANDIDATE,1332,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Float.h,SAFE_DELETE_CANDIDATE,1011,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Float_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1076,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Float_native.h,SAFE_DELETE_CANDIDATE,786,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Float_ops.h,SAFE_DELETE_CANDIDATE,1329,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Half.h,SAFE_DELETE_CANDIDATE,1007,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Half_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1075,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Half_native.h,SAFE_DELETE_CANDIDATE,785,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Half_ops.h,SAFE_DELETE_CANDIDATE,1326,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Int.h,SAFE_DELETE_CANDIDATE,1003,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Int_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1074,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Int_native.h,SAFE_DELETE_CANDIDATE,784,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Int_ops.h,SAFE_DELETE_CANDIDATE,1323,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Long.h,SAFE_DELETE_CANDIDATE,1007,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Long_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1075,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Long_native.h,SAFE_DELETE_CANDIDATE,785,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Long_ops.h,SAFE_DELETE_CANDIDATE,1326,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Short.h,SAFE_DELETE_CANDIDATE,1011,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Short_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1076,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Short_native.h,SAFE_DELETE_CANDIDATE,786,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cast_Short_ops.h,SAFE_DELETE_CANDIDATE,1329,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward.h,SAFE_DELETE_CANDIDATE,1851,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1332,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1093,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1095,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward_native.h,SAFE_DELETE_CANDIDATE,1017,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_backward_ops.h,SAFE_DELETE_CANDIDATE,2454,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward.h,SAFE_DELETE_CANDIDATE,1784,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1306,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1080,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1082,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward_native.h,SAFE_DELETE_CANDIDATE,991,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cdist_forward_ops.h,SAFE_DELETE_CANDIDATE,2356,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper.h,SAFE_DELETE_CANDIDATE,1684,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1250,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1052,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1054,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper_native.h,SAFE_DELETE_CANDIDATE,1049,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_cholesky_solve_helper_ops.h,SAFE_DELETE_CANDIDATE,2174,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_choose_qparams_per_tensor.h,SAFE_DELETE_CANDIDATE,1095,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_choose_qparams_per_tensor_compositeimplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1109,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_choose_qparams_per_tensor_native.h,SAFE_DELETE_CANDIDATE,819,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_choose_qparams_per_tensor_ops.h,SAFE_DELETE_CANDIDATE,1434,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_chunk_cat.h,SAFE_DELETE_CANDIDATE,1612,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_chunk_cat_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1313,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_chunk_cat_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1271,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_chunk_cat_native.h,SAFE_DELETE_CANDIDATE,1123,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_chunk_cat_ops.h,SAFE_DELETE_CANDIDATE,2086,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesce.h,SAFE_DELETE_CANDIDATE,1356,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesce_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1156,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesce_native.h,SAFE_DELETE_CANDIDATE,922,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesce_ops.h,SAFE_DELETE_CANDIDATE,1864,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesced.h,SAFE_DELETE_CANDIDATE,1495,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesced_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1265,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesced_meta_dispatch.h,SAFE_DELETE_CANDIDATE,1021,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesced_native.h,SAFE_DELETE_CANDIDATE,954,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_coalesced_ops.h,SAFE_DELETE_CANDIDATE,2554,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_compute_linear_combination.h,SAFE_DELETE_CANDIDATE,1749,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_compute_linear_combination_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1326,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_compute_linear_combination_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1328,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_compute_linear_combination_native.h,SAFE_DELETE_CANDIDATE,945,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_compute_linear_combination_ops.h,SAFE_DELETE_CANDIDATE,2192,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj.h,SAFE_DELETE_CANDIDATE,929,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1045,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_copy.h,SAFE_DELETE_CANDIDATE,1366,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_copy_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1158,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_copy_compositeexplicitautogradnonfunctional_dispatch.h,SAFE_DELETE_CANDIDATE,1076,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_copy_native.h,SAFE_DELETE_CANDIDATE,843,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_copy_ops.h,SAFE_DELETE_CANDIDATE,1870,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_native.h,SAFE_DELETE_CANDIDATE,755,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_ops.h,SAFE_DELETE_CANDIDATE,1248,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_physical.h,SAFE_DELETE_CANDIDATE,1406,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_physical_compositeexplicitautograd_dispatch.h,SAFE_DELETE_CANDIDATE,1229,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_physical_native.h,SAFE_DELETE_CANDIDATE,924,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conj_physical_ops.h,SAFE_DELETE_CANDIDATE,1894,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conv_depthwise2d.h,SAFE_DELETE_CANDIDATE,7675,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conv_depthwise2d_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,2550,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conv_depthwise2d_native.h,SAFE_DELETE_CANDIDATE,1211,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_conv_depthwise2d_ops.h,SAFE_DELETE_CANDIDATE,3168,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr.h,SAFE_DELETE_CANDIDATE,1838,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_compositeexplicitautogradnonfunctional_dispatch.h,SAFE_DELETE_CANDIDATE,1134,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1341,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1343,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_meta.h,SAFE_DELETE_CANDIDATE,909,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_meta_dispatch.h,SAFE_DELETE_CANDIDATE,1343,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_native.h,SAFE_DELETE_CANDIDATE,1235,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_coo_to_csr_ops.h,SAFE_DELETE_CANDIDATE,2219,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo.h,SAFE_DELETE_CANDIDATE,2174,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_compositeexplicitautogradnonfunctional_dispatch.h,SAFE_DELETE_CANDIDATE,1182,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1479,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1481,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_meta.h,SAFE_DELETE_CANDIDATE,951,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_meta_dispatch.h,SAFE_DELETE_CANDIDATE,1481,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_native.h,SAFE_DELETE_CANDIDATE,1319,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_indices_from_csr_to_coo_ops.h,SAFE_DELETE_CANDIDATE,2501,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_weight_to_int4pack.h,SAFE_DELETE_CANDIDATE,1062,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_weight_to_int4pack_cuda_dispatch.h,SAFE_DELETE_CANDIDATE,1046,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_weight_to_int4pack_for_cpu.h,SAFE_DELETE_CANDIDATE,1094,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_weight_to_int4pack_for_cpu_cpu_dispatch.h,SAFE_DELETE_CANDIDATE,1052,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/torch/include/ATen/ops/_convert_weight_to_int4pack_for_cpu_native.h,SAFE_DELETE_CANDIDATE,802,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
